time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/approx_kl,train/loss,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/clip_range,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
21137,768,9524,201326592,0.009937542,0.07832781225442886,-8.329146593809128,1.7224323200061917,0.0003,0.0013450055894281832,0.9300552308559418,0.8226224184036255,5938,0.2,0.13367414474487305,196.43,83.61022092610598
21162,769,9525,201588736,0.00977483,0.09360206872224808,-8.319747284054756,1.6802963446825743,0.0003,0.0010484051636012737,0.9306334182620049,0.8204819560050964,5946,0.2,0.1273183822631836,191.02,79.55120454262942
21186,770,9527,201850880,0.011569151,0.09276723861694336,-8.319585405290127,1.7174972835928202,0.0003,0.0011057573638026952,0.927555538713932,0.821861982345581,5954,0.2,0.1293191909790039,206.1,89.9142526358366
21211,771,9528,202113024,0.00865973,0.10484346747398376,-8.331049613654613,1.9210369186475873,0.0003,0.002045988784630026,0.9188651666045189,0.8234813213348389,5962,0.2,0.1469588279724121,214.15,91.59649752765894
21235,772,9530,202375168,0.013799951,0.10296227037906647,-8.334665094103132,1.7651443566594804,0.0003,0.006204262342570084,0.9238370135426521,0.8236697912216187,5963,0.2,0.18238612583705358,184.23,79.49529249742628
21260,773,9531,202637312,0.012386372,0.08914926648139954,-8.335009671747684,1.7605094574391842,0.0003,0.0008803831824479857,0.9224235415458679,0.824644923210144,5971,0.2,0.13087892532348633,196.18,86.11827438473702
21284,774,9532,202899456,0.012846654,0.08907543867826462,-8.338533394038677,1.779942125082016,0.0003,0.0013197200705690193,0.9207699373364449,0.824748158454895,5979,0.2,0.13333702087402344,193.7,84.05273786216975
21308,775,9534,203161600,0.009197522,0.09916070103645325,-8.338794089853764,1.9299945514649153,0.0003,0.0021577658721980697,0.9157913103699684,0.8244429230690002,5987,0.2,0.14867115020751953,200.21,92.11994380511344
21333,776,9535,203423744,0.011120141,0.10069742798805237,-8.336031556129456,1.7591376546770334,0.0003,0.0015426998115799506,0.9217286258935928,0.8248326778411865,5995,0.2,0.13618087768554688,197.36,91.01160181626678
21358,777,9536,203685888,0.010553111,0.08454684168100357,-8.336056619882584,1.6627875147387385,0.0003,0.0014298133141892322,0.9232586175203323,0.824364423751831,6003,0.2,0.12996959686279297,173.76,75.73281075157225
21382,778,9537,203948032,0.0108856885,0.10218842327594757,-8.333008535206318,1.8706148685887456,0.0003,0.0007338358173001325,0.9172002300620079,0.8247337937355042,6011,0.2,0.12461137771606445,183.16,74.41049773931503
21407,779,9539,204210176,0.011868108,0.10923504084348679,-8.330223090946674,1.9444156158715487,0.0003,0.001051004884629947,0.9163469225168228,0.8239633440971375,6019,0.2,0.12884092330932617,197.85,90.751995357275
21432,780,9540,204472320,0.009432534,0.09152723848819733,-8.338628076016903,1.8416341645643115,0.0003,0.0012742461303787422,0.9201107993721962,0.8257593512535095,6027,0.2,0.13204622268676758,175.13,65.98458531647921
21457,781,9541,204734464,0.009427581,0.08697193115949631,-8.340353704988956,1.709470716305077,0.0003,0.0014124739946055342,0.9253353327512741,0.8257289528846741,6035,0.2,0.13841915130615234,194.23,89.56743837296963
21481,782,9542,204996608,0.01105582,0.08815158158540726,-8.340332992374897,1.7716064397245646,0.0003,0.0013650967089233745,0.9221552535891533,0.8260378241539001,6043,0.2,0.13967370986938477,184.93,79.46112629968673
21506,783,9544,205258752,0.010878338,0.10238219797611237,-8.343355290591717,1.9801934035494924,0.0003,0.0016194335421459982,0.9172731190919876,0.8265761137008667,6051,0.2,0.1352224349975586,185.42,81.79784446716309
21530,784,9545,205520896,0.010903576,0.11515550315380096,-8.338237278163433,1.9022151865065098,0.0003,0.0008748384439059009,0.9211283177137375,0.8257089853286743,6059,0.2,0.12616682052612305,199.3,76.4571038479358
21555,785,9546,205783040,0.011182814,0.08587171882390976,-8.335050612688065,1.7626674184575677,0.0003,0.0005107400165798026,0.9257108047604561,0.8254247903823853,6067,0.2,0.12796592712402344,191.64,80.7961960395053
21580,786,9547,206045184,0.00931164,0.1049354299902916,-8.34174009412527,1.726198211312294,0.0003,0.0013116350478412642,0.9260545298457146,0.8267528414726257,6075,0.2,0.13012123107910156,194.81,87.18522552728653
21604,787,9549,206307328,0.010606481,0.11321721225976944,-8.35621676594019,1.9254830218851566,0.0003,0.0005981843537483655,0.9182797446846962,0.828694224357605,6083,0.2,0.12952947616577148,179.32,76.77165581285954
21629,788,9550,206569472,0.014352623,0.12044258415699005,-8.368433557450771,2.005348945967853,0.0003,0.0011047596822209016,0.9197463169693947,0.8304687142372131,6091,0.2,0.12165069580078125,184.86,83.9126646553725
21653,789,9551,206831616,0.009846131,0.10098536312580109,-8.374500170350075,1.8839645460247993,0.0003,0.0006506240761154913,0.923662468791008,0.8310278058052063,6099,0.2,0.12545442581176758,164.78,69.29534197568893
21678,790,9552,207093760,0.008738525,0.10489378869533539,-8.38423753529787,1.8771400433033705,0.0003,0.0008049054868024541,0.923159584403038,0.8319540619850159,6107,0.2,0.12630701065063477,191.43,82.34998721331358
21703,791,9554,207355904,0.011243211,0.10177868604660034,-8.38554372638464,1.7573599489405751,0.0003,0.00062912958128436,0.9259074255824089,0.8327032327651978,6115,0.2,0.1346578598022461,189.06,79.48235309958459
21727,792,9555,207618048,0.01069899,0.11631663143634796,-8.381680130958557,1.9838866675272584,0.0003,0.0018339491507504135,0.9154019579291344,0.8311560153961182,6123,0.2,0.13686180114746094,180.1,79.07808287844063
21752,793,9556,207880192,0.010881098,0.10178346186876297,-8.36715593189001,1.850924781523645,0.0003,0.0009025695806030853,0.9195136427879333,0.829908013343811,6131,0.2,0.13869762420654297,200.21,94.84661401301622
21776,794,9558,208142336,0.009583643,0.10301867127418518,-8.362904749810696,1.8780319020152092,0.0003,0.0012041004902130226,0.9159522503614426,0.8300474882125854,6139,0.2,0.13583898544311523,215.81,99.33899667270481
21802,795,9558,208404480,0.011506498,0.09442265331745148,-8.365689359605312,1.8375085778534412,0.0003,0.0008294541048599058,0.9129994660615921,0.830661416053772,6147,0.2,0.13093090057373047,171.65,74.64099035680294
21826,796,9560,208666624,0.012685634,0.10857618600130081,-8.36971303075552,1.8959457175806165,0.0003,0.0012500757579800847,0.9131950885057449,0.8313316106796265,6155,0.2,0.1322331428527832,159.99,67.99330203264952
21850,797,9561,208928768,0.009500213,0.11269310116767883,-8.376944966614246,1.8962848726660013,0.0003,0.0008809088435555168,0.9195726439356804,0.8321926593780518,6163,0.2,0.13489198684692383,157.08,69.72019291125238
21875,798,9562,209190912,0.009878072,0.11140898615121841,-8.381872273981571,1.959698211401701,0.0003,0.0011841719319818367,0.9185203984379768,0.8328099846839905,6171,0.2,0.12786149978637695,186.96,78.10932494028471
21899,799,9564,209453056,0.009189577,0.10810591280460358,-8.383981555700302,1.926246777176857,0.0003,0.0010655361684257514,0.9200776964426041,0.8328115940093994,6179,0.2,0.11865425109863281,179.18,75.13347177267075
21925,800,9565,209715200,0.010973698,0.09388885647058487,-8.384269535541534,1.7887692814692855,0.0003,0.0008416134573963063,0.9254601299762726,0.8331869840621948,6187,0.2,0.12290334701538086,208.26,93.6232693696022
