time/total_timesteps,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/clip_range,train/std,train/loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/value_loss,train/explained_variance,rollout/ep_len_mean
201588736,22975,8774,769,49.20661634422839,0.2,1.0070912837982178,-0.0030119717121124268,0.009292493,-9.771595425903797,0.0003,0.10754537582397461,5853,-0.00036434087951420224,0.8844044655561447,0.945661261677742,194.46
201850880,23007,8773,770,37.17648838251829,0.2,1.0067579746246338,-0.014519177377223969,0.008605967,-9.773301735520363,0.0003,0.10562515258789062,5861,-0.0002063321448986244,0.8946659206412733,0.9441430233418941,170.29
202113024,23039,8772,771,37.58263192586601,0.2,1.005000352859497,-0.005642704665660858,0.008966802,-9.7649991735816,0.0003,0.11022472381591797,5869,-0.00027850792639583233,0.8634832184761763,0.9464373998343945,175.34
202375168,23071,8771,772,38.51043138775043,0.2,1.0021361112594604,-0.01032225787639618,0.011154024,-9.744011178612709,0.0003,0.1116952896118164,5877,-0.0004398242399474839,0.8872469761408865,0.9439678229391575,174.72
202637312,23102,8771,773,41.73019563496113,0.2,1.0018876791000366,-0.009144820272922516,0.008403102,-9.737527020275593,0.0003,0.10327720642089844,5885,-0.0003508025852170249,0.9151739487424493,0.9430435560643673,173.8
202899456,23134,8770,774,38.4776560151577,0.2,1.0015268325805664,-0.008928529918193817,0.010211341,-9.736726887524128,0.0003,0.11148452758789062,5893,-0.00029528295726777287,0.9125302573665977,0.9457940571010113,168.41
203161600,23165,8769,775,35.406784134767946,0.2,1.0016893148422241,-0.0030703023076057434,0.009196661,-9.739426352083683,0.0003,0.11049175262451172,5901,-3.194398868799908e-05,0.9699284574016929,0.9435152895748615,176.83
203423744,23198,8768,776,32.57624368906021,0.2,1.003382682800293,-0.0009673088788986206,0.009086806,-9.748742677271366,0.0003,0.10946416854858398,5909,-0.00010020835043178522,1.0135330208577216,0.9416265189647675,179.98
203685888,23228,8768,777,53.44341493308544,0.2,1.0034252405166626,-0.001083970069885254,0.013620529,-9.751352830366654,0.0003,0.08541037819602272,5910,0.0017170537559484894,0.9798276857896284,0.9440820254385471,201.61
203948032,23260,8768,778,42.81184008870274,0.2,1.0025897026062012,-0.01142798364162445,0.009038638,-9.74758817255497,0.0003,0.11363410949707031,5918,0.0002575045391495223,0.9014597912319005,0.9468983858823776,182.28
204210176,23291,8767,779,42.62580612957478,0.2,1.0033448934555054,-0.007300190627574921,0.008661576,-9.745893828570843,0.0003,0.10527753829956055,5926,-0.00028317669784883037,0.9549402934499085,0.9434179589152336,184.25
204472320,23323,8766,780,39.87405271410942,0.2,1.001743197441101,0.014314398169517517,0.009488561,-9.74042496830225,0.0003,0.10440349578857422,5934,-0.0006314596976153553,1.0150172943249345,0.9387849606573582,178.74
204734464,23354,8766,781,43.31225032620132,0.2,1.0003846883773804,0.001963570713996887,0.008455031,-9.732728578150272,0.0003,0.1061553955078125,5942,-0.00037115415716471034,1.023485419806093,0.9386431239545345,165.95
204996608,23385,8765,782,39.63037611797452,0.2,0.9984140396118164,0.0007209554314613342,0.00893359,-9.718569830060005,0.0003,0.10735416412353516,5950,-0.0006648214616689074,1.000553147867322,0.9409718737006187,181.44
205258752,23415,8765,783,38.00441772282124,0.2,0.9989858865737915,0.010369300842285156,0.009818589,-9.720294125378132,0.0003,0.1069636344909668,5958,-0.00025927028718797374,1.0286770737729967,0.9399814940989017,168.34
205520896,23446,8765,784,46.96846006855369,0.2,0.9998568296432495,-0.0003144368529319763,0.009047158,-9.721799962222576,0.0003,0.10864973068237305,5966,-0.00017864413302959292,1.0052736368961632,0.9400884471833706,181.12
205783040,23476,8765,785,39.77489930659532,0.2,0.9997924566268921,-0.0022133439779281616,0.008768219,-9.725044667720795,0.0003,0.1084284782409668,5974,5.910435265832348e-05,0.9973924085497856,0.9406923651695251,170.5
206045184,23506,8765,786,46.739251937568184,0.2,1.0022103786468506,-0.0015012770891189575,0.0086572915,-9.73640464246273,0.0003,0.11136245727539062,5982,-0.0009844522310231696,0.9865803304128349,0.9422167092561722,174.39
206307328,23535,8765,787,40.03943309992552,0.2,1.0017752647399902,0.002369418740272522,0.009061286,-9.740968897938728,0.0003,0.11171531677246094,5990,-0.00012241777267263387,0.9988124859519303,0.9412753358483315,178.06
206569472,23565,8765,788,39.516262736916545,0.2,1.0009174346923828,-0.005029216408729553,0.008448135,-9.735651329159737,0.0003,0.11166572570800781,5998,-0.0006070000895306293,1.0023642699234188,0.9404694549739361,170.08
206831616,23594,8765,789,42.39863432755694,0.2,0.9982250928878784,-0.004510574042797089,0.00949473,-9.720004215836525,0.0003,0.11363887786865234,6006,-0.0005116889469718444,0.9159599761478603,0.9443817026913166,172.13
207093760,23623,8766,790,46.15709664642811,0.2,0.9976188540458679,-0.0006737858057022095,0.009751107,-9.714288011193275,0.0003,0.11075115203857422,6014,-0.00024042123595791054,0.9238902782090008,0.9435368180274963,191.37
207355904,23651,8766,791,42.56885492742062,0.2,0.9992024898529053,0.0012526363134384155,0.0083203325,-9.717563815414906,0.0003,0.11125516891479492,6022,-0.00043344215987417556,0.9947869521565735,0.9392761923372746,170.61
207618048,23680,8767,792,42.16797449201346,0.2,0.9978145360946655,-0.00436817854642868,0.010081896,-9.712589621543884,0.0003,0.10795450210571289,6030,-0.0005247375102044316,0.9922825936228037,0.9398411400616169,183.66
207880192,23708,8768,793,50.76284940570593,0.2,0.9975290894508362,-0.008171699941158295,0.009256143,-9.708232402801514,0.0003,0.11284399032592773,6038,-0.0008043714778978028,0.9308981434442103,0.9425104446709156,185.68
208142336,23736,8768,794,45.55237508162856,0.2,0.9965063333511353,0.00023187696933746338,0.009170991,-9.702880024909973,0.0003,0.11158514022827148,6046,-0.001024524760850909,0.9688555612228811,0.9411106407642365,192.56
208404480,23764,8769,795,39.3411114782095,0.2,0.9931259751319885,0.005906708538532257,0.0086795455,-9.685323230922222,0.0003,0.11361217498779297,6054,-0.0007808667614881415,0.9883996001444757,0.9410466477274895,177.58
208666624,23792,8770,796,45.43123348921537,0.2,0.9912850260734558,0.0011218637228012085,0.007993066,-9.668575443327427,0.0003,0.10860109329223633,6062,-0.0009843950542745006,0.9699259363114834,0.9405908472836018,181.97
208928768,23819,8771,797,43.33352723330259,0.2,0.9885919094085693,-4.493445158004761e-05,0.010093901,-9.647759169340134,0.0003,0.12020063400268555,6070,-0.0010400735659459315,0.927610288374126,0.9440097771584988,175.88
209190912,23846,8772,798,42.366353459358216,0.2,0.9874304533004761,-0.009132623672485352,0.008595565,-9.634431332349777,0.0003,0.10902261734008789,6078,-0.000986732274213864,0.8907045549713075,0.9477422945201397,168.36
209453056,23874,8773,799,38.09220478773117,0.2,0.9855032563209534,0.009837828576564789,0.01230325,-9.625730849802494,0.0003,0.11824607849121094,6086,-0.0005831716725879232,0.9820717736147344,0.9443231113255024,183.05
209715200,23901,8774,800,43.35908188894391,0.2,0.9837257266044617,0.009695075452327728,0.008681202,-9.612994112074375,0.0003,0.10834884643554688,6094,-0.0007772472972646938,1.0118609396740794,0.9426290802657604,177.23
