time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/std,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/clip_fraction,train/loss,train/explained_variance,train/entropy_loss
21719,782,9438,204996608,1.099555253982544,0.2,0.0003,0.0019008569097422878,2.6259724237024784,5948,177.42,104.160225934349,0.008783095,0.13004446029663086,0.1697305142879486,0.8991516605019569,-10.039710082113743
21752,783,9436,205258752,1.0977743864059448,0.2,0.0003,0.001658649559431069,2.4677801709622145,5956,169.73,97.50475309789181,0.010527201,0.11596012115478516,0.148044615983963,0.9019040539860725,-10.036071985960007
21784,784,9434,205520896,1.0965831279754639,0.2,0.0003,0.0025271487820646144,2.5859711430966854,5964,173.55,106.5108191126585,0.009435341,0.13292884826660156,0.1773950159549713,0.8930982872843742,-10.029854871332645
21817,785,9431,205783040,1.0962834358215332,0.2,0.0003,0.003237197135149472,2.4956755619496107,5972,157.15,93.50337885662913,0.011537321,0.15574169158935547,0.15593214333057404,0.8907024934887886,-10.023693151772022
21850,786,9429,206045184,1.0957139730453491,0.2,0.0003,0.0015737985049781855,2.407196305692196,5980,172.22,105.55736929953099,0.011098215,0.1267552375793457,0.13420477509498596,0.8964186459779739,-10.017483651638031
21883,787,9427,206307328,1.0958560705184937,0.2,0.0003,0.002831141423484951,2.4681226275861263,5988,166.47,95.28749793767929,0.01092914,0.13558387756347656,0.14675980806350708,0.8923387750983238,-10.014904402196407
21916,788,9425,206569472,1.0968847274780273,0.2,0.0003,0.004138010597104424,2.5055641446794783,5993,161.33,96.96812424987554,0.012850057,0.15317604758522727,0.16614612936973572,0.890205129981041,-10.016943510476645
21949,789,9423,206831616,1.0992164611816406,0.2,0.0003,0.0028077195825062518,2.384670428931713,6001,166.03,99.36655355513096,0.010359624,0.1269092559814453,0.13685840368270874,0.8868270814418793,-10.029333554208279
21982,790,9420,207093760,1.0995066165924072,0.2,0.0003,0.0021548722970692324,2.3168696966022253,6009,174.57,102.70844741284847,0.009788133,0.12744808197021484,0.1378858983516693,0.8954250887036324,-10.036741256713867
22015,791,9418,207355904,1.1002583503723145,0.2,0.0003,0.003309309219730494,2.4379876367747784,6017,181.84,113.32623195171357,0.0093383165,0.15529394149780273,0.1329473853111267,0.8819838464260101,-10.034048840403557
22048,792,9416,207618048,1.1005454063415527,0.2,0.0003,0.0023140164225878834,2.3913434110581875,6025,157.8,96.71649288825691,0.011870937,0.14255523681640625,0.13445673882961273,0.8823162168264389,-10.036190748214722
22081,793,9414,207880192,1.1000581979751587,0.2,0.0003,0.0025137776019619196,2.3716778215020895,6033,168.32,102.58003455817699,0.009549066,0.13530540466308594,0.13587935268878937,0.8833308666944504,-10.037586987018585
22113,794,9412,208142336,1.0997495651245117,0.2,0.0003,0.0027043871396017494,2.394428227096796,6041,140.25,84.33686524748802,0.009085769,0.14046192169189453,0.13631406426429749,0.8915149345993996,-10.034803077578545
22145,795,9410,208404480,1.100537657737732,0.2,0.0003,0.001289448177885788,2.7701651323586702,6049,175.11,107.94447830319405,0.0125640975,0.12560558319091797,0.16131332516670227,0.8860901147127151,-10.034408442676067
22178,796,9408,208666624,1.1009182929992676,0.2,0.0003,0.002696528083561134,2.606238182634115,6057,136.61,80.70483992278577,0.011662381,0.14633703231811523,0.15336914360523224,0.8827325403690338,-10.036589339375496
22211,797,9406,208928768,1.1011329889297485,0.2,0.0003,0.006662026804406196,2.4292107820510864,6058,180.2,112.56977265059948,0.015581143,0.1846923828125,0.17357753217220306,0.8835616409778595,-10.035171222686767
22244,798,9404,209190912,1.099219799041748,0.2,0.0003,0.0023112640528779593,2.3567530065774918,6066,173.12,104.64915969073772,0.009877496,0.15395021438598633,0.1342618763446808,0.8850408419966698,-10.028008341789246
22276,799,9402,209453056,1.0992742776870728,0.2,0.0003,0.00946619656557838,2.5112250645955405,6067,167.4,95.37741271913052,0.017749917,0.23036702473958334,0.17513979971408844,0.8791250661015511,-10.023487091064453
22309,800,9400,209715200,1.0995649099349976,0.2,0.0003,0.003305610079678445,2.5139892138540745,6075,161.17,94.54788063108921,0.009944087,0.14427661895751953,0.15016832947731018,0.8843918889760971,-10.024561375379562
